task,trial_number,frequency,click_x_px,click_y_px,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics,gender,age,hearing,hobbies
spatial_mapping,4,4000,306.0089111328125,50.16963195800781,0.7585206392835822,0.1243581474949067,2669,html-keyboard-response,7,2.1.0,51239,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,5,4000,306.0089111328125,50.16963195800781,0.7585206392835822,0.1243581474949067,3582,html-keyboard-response,9,2.1.0,56824,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,6,1000,183.0089111328125,179.1696319580078,0.453633966910215,0.4441173404718527,2817,html-keyboard-response,11,2.1.0,61662,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,7,200,206.0,342.5,0.5099009900990099,0.8477722772277227,2890,html-keyboard-response,13,2.1.0,66563,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,8,200,206.0,342.5,0.5099009900990099,0.8477722772277227,4722,html-keyboard-response,15,2.1.0,73305,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,9,1000,183.0089111328125,179.1696319580078,0.453633966910215,0.4441173404718527,2872,html-keyboard-response,17,2.1.0,78200,P_20251213_095816,"{""gender"":""Sieviete"",""age"":34,""hearing"":""Nē"",""hobbies"":[""Lasīšana""]}",Sieviete,34,Nē,['Lasīšana']
spatial_mapping,1,4000,190.0089111328125,4.1696319580078125,0.4709852409477237,0.0103354895341353,10099,html-keyboard-response,1,2.1.0,96542,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,2,200,218.0089111328125,347.1696319580078,0.5403903370977585,0.8605479173720615,6319,html-keyboard-response,3,2.1.0,104903,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,3,1000,258.0089111328125,103.1696319580078,0.6395404744549511,0.2557320794931869,6559,html-keyboard-response,5,2.1.0,113500,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,4,1000,258.0089111328125,103.1696319580078,0.6395404744549511,0.2557320794931869,2714,html-keyboard-response,7,2.1.0,118249,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,5,1000,107.0089111328125,78.16963195800781,0.2652487059315492,0.1937632436449415,4648,html-keyboard-response,9,2.1.0,124912,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,6,200,351.0089111328125,291.1696319580078,0.8700645438104238,0.7217377250719919,4559,html-keyboard-response,11,2.1.0,131504,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,7,4000,315.0089111328125,8.169631958007812,0.7808294201889505,0.0202505032698546,3574,html-keyboard-response,13,2.1.0,137093,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,8,200,159.0089111328125,318.1696319580078,0.3941438844958995,0.7886640677880968,3950,html-keyboard-response,15,2.1.0,143068,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,9,4000,68.0089111328125,8.169631958007812,0.1685773220082865,0.0202505032698546,2514,html-keyboard-response,17,2.1.0,147595,P_20251213_100006,"{""gender"":""Sieviete"",""age"":33,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,33,Nē,['Sports']
spatial_mapping,1,1000,212.0089111328125,180.1696319580078,0.5255178164941797,0.4465960939057825,3418,html-keyboard-response,1,2.1.0,38312,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,2,4000,383.0089111328125,12.169631958007812,0.949384653696178,0.0301655170055738,2303,html-keyboard-response,3,2.1.0,42639,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,3,200,74.0089111328125,399.1696319580078,0.1834498426118654,0.9894430959364118,2101,html-keyboard-response,5,2.1.0,46751,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,4,200,74.0089111328125,399.1696319580078,0.1834498426118654,0.9894430959364118,2577,html-keyboard-response,7,2.1.0,51355,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,5,1000,212.0089111328125,180.1696319580078,0.5255178164941797,0.4465960939057825,2578,html-keyboard-response,9,2.1.0,55950,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,6,200,288.0089111328125,379.1696319580078,0.7139030774728455,0.9398680272578156,2686,html-keyboard-response,11,2.1.0,60649,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,7,1000,212.0089111328125,180.1696319580078,0.5255178164941797,0.4465960939057825,2382,html-keyboard-response,13,2.1.0,65036,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,8,4000,393.0089111328125,7.1696319580078125,0.974172188035476,0.0177717498359247,3113,html-keyboard-response,15,2.1.0,70175,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,9,4000,387.0089111328125,10.169631958007812,0.9592996674318972,0.0252080101377142,2047,html-keyboard-response,17,2.1.0,74242,P_20251213_100320,"{""gender"":""Sieviete"",""age"":29,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,29,Nē,['Sports']
spatial_mapping,1,200,35.0089111328125,392.1696319580078,0.0867784586886026,0.9720918218989032,3632,html-keyboard-response,1,2.1.0,39570,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,2,4000,361.0089111328125,40.16963195800781,0.8948520781497219,0.0995706131556086,2739,html-keyboard-response,3,2.1.0,44343,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,3,200,195.0089111328125,384.1696319580078,0.4833790081173728,0.9522617944274644,3527,html-keyboard-response,5,2.1.0,49879,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,4,1000,195.0089111328125,200.1696319580078,0.4833790081173728,0.4961711625843788,3383,html-keyboard-response,7,2.1.0,55275,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,5,4000,280.0089111328125,86.16963195800781,0.694073050001407,0.21359327111638,3831,html-keyboard-response,9,2.1.0,61134,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,6,4000,280.0089111328125,86.16963195800781,0.694073050001407,0.21359327111638,2091,html-keyboard-response,11,2.1.0,65246,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,7,1000,186.0089111328125,181.1696319580078,0.4610702272120045,0.4490748473397123,2547,html-keyboard-response,13,2.1.0,69803,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,8,200,195.0089111328125,384.1696319580078,0.4833790081173728,0.9522617944274644,3736,html-keyboard-response,15,2.1.0,75559,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,9,1000,304.0089111328125,84.16963195800781,0.7535631324157225,0.2086357642485204,2693,html-keyboard-response,17,2.1.0,80290,P_20251213_100504,"{""gender"":""Sieviete"",""age"":25,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Sieviete,25,Nē,['Sports']
spatial_mapping,1,1000,41.0089111328125,238.1696319580078,0.1016509792921815,0.5903637930737118,2611,html-keyboard-response,1,2.1.0,55817,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,2,4000,210.0089111328125,44.16963195800781,0.52056030962632,0.1094856268913279,4315,html-keyboard-response,3,2.1.0,62154,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,3,200,198.0089111328125,327.1696319580078,0.4908152684191623,0.8109728486934652,2921,html-keyboard-response,5,2.1.0,67095,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,4,1000,70.0089111328125,223.1696319580078,0.1735348288761461,0.5531824915647645,3752,html-keyboard-response,7,2.1.0,72866,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,5,4000,210.0089111328125,44.16963195800781,0.52056030962632,0.1094856268913279,2971,html-keyboard-response,9,2.1.0,77854,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,6,1000,50.0089111328125,223.1696319580078,0.1239597601975498,0.5531824915647645,4594,html-keyboard-response,11,2.1.0,84463,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,7,4000,203.0089111328125,31.16963195800781,0.5032090355888114,0.0772618322502403,2624,html-keyboard-response,13,2.1.0,89102,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,8,200,189.0089111328125,327.1696319580078,0.468506487513794,0.8109728486934652,3737,html-keyboard-response,15,2.1.0,94847,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,9,200,189.0089111328125,375.1696319580078,0.468506487513794,0.9299530135220964,2248,html-keyboard-response,17,2.1.0,99130,P_20251213_100656,"{""gender"":""Sieviete"",""age"":32,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""būt dabā""}",Sieviete,32,Nē,['other']
spatial_mapping,1,1000,199.0089111328125,161.1696319580078,0.4932940218530921,0.3994997786611161,4496,html-keyboard-response,1,2.1.0,94450,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,2,4000,280.0089111328125,48.16963195800781,0.694073050001407,0.1194006406270471,2962,html-keyboard-response,3,2.1.0,99429,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,3,1000,252.0089111328125,226.1696319580078,0.6246679538513722,0.560618751866554,4432,html-keyboard-response,5,2.1.0,105871,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,4,4000,260.0089111328125,33.16963195800781,0.6444979813228108,0.0822193391180999,3446,html-keyboard-response,7,2.1.0,111340,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,5,1000,248.0089111328125,223.1696319580078,0.614752940115653,0.5531824915647645,3359,html-keyboard-response,9,2.1.0,116714,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,6,200,126.0089111328125,367.1696319580078,0.3123450211762157,0.9101229860506576,4015,html-keyboard-response,11,2.1.0,122740,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,7,4000,283.0089111328125,59.16963195800781,0.7015093103031964,0.1466669284002751,3820,html-keyboard-response,13,2.1.0,128574,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,8,200,96.0089111328125,357.1696319580078,0.2379824181583213,0.8853354517113595,3554,html-keyboard-response,15,2.1.0,134140,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,9,200,80.0089111328125,360.1696319580078,0.1983223632154442,0.892771712013149,2822,html-keyboard-response,17,2.1.0,138979,P_20251213_100918,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""hobbies"":[""other""],""hobbies-Comment"":""mācīties""}",Sieviete,35,Nē,['other']
spatial_mapping,1,200,192.0089111328125,384.1696319580078,0.4759427478155834,0.9522617944274644,9511,html-keyboard-response,1,2.1.0,253883,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,2,1000,196.0089111328125,200.1696319580078,0.4858577615513026,0.4961711625843788,6699,html-keyboard-response,3,2.1.0,262634,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,3,4000,196.0089111328125,8.169631958007812,0.4858577615513026,0.0202505032698546,3724,html-keyboard-response,5,2.1.0,268402,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,4,1000,194.0089111328125,249.109375,0.480900254683443,0.6166073638613861,5156,html-keyboard-response,7,2.1.0,275589,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,5,4000,192.0089111328125,4.1696319580078125,0.4759427478155834,0.0103354895341353,3490,html-keyboard-response,9,2.1.0,281112,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,6,200,194.0089111328125,390.1696319580078,0.480900254683443,0.9671343150310434,3713,html-keyboard-response,11,2.1.0,286843,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,7,4000,201.0089111328125,4.1696319580078125,0.4982515287209517,0.0103354895341353,3905,html-keyboard-response,13,2.1.0,292767,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,8,200,195.0089111328125,387.1696319580078,0.4833790081173728,0.959698054729254,2508,html-keyboard-response,15,2.1.0,297294,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,9,1000,199.0089111328125,184.5,0.4932940218530921,0.4566831683168317,4092,html-keyboard-response,17,2.1.0,303404,P_20251213_101226,"{""gender"":""Sieviete"",""age"":30,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports"",""Māksla"",""Lasīšana""]}",Sieviete,30,Nē,"['Mūzika', 'Sports', 'Māksla', 'Lasīšana']"
spatial_mapping,1,1000,284.0,70.5,0.7029702970297029,0.1745049504950495,5062,html-keyboard-response,1,2.1.0,6388,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,2,4000,318.0,58.5,0.7871287128712872,0.1448019801980198,3594,html-keyboard-response,3,2.1.0,11988,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,3,200,19.0,387.5,0.047029702970297,0.959158415841584,3995,html-keyboard-response,5,2.1.0,17988,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,4,4000,318.0,58.5,0.7871287128712872,0.1448019801980198,2044,html-keyboard-response,7,2.1.0,22037,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,5,4000,314.0,63.5,0.7772277227722773,0.1571782178217821,2529,html-keyboard-response,9,2.1.0,26571,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,6,1000,200.0,207.5,0.495049504950495,0.5136138613861386,3077,html-keyboard-response,11,2.1.0,31654,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,7,1000,216.0,203.5,0.5346534653465347,0.5037128712871287,2195,html-keyboard-response,13,2.1.0,35854,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,8,200,181.0,355.5,0.448019801980198,0.879950495049505,3463,html-keyboard-response,15,2.1.0,41323,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,9,200,175.0,354.5,0.4331683168316831,0.8774752475247525,2062,html-keyboard-response,17,2.1.0,45392,P_20251213_102633,"{""gender"":""Sieviete"",""age"":27,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Sports""]}",Sieviete,27,Nē,"['Mūzika', 'Sports']"
spatial_mapping,1,1000,199.0089111328125,139.1696319580078,0.4932940218530921,0.3449672031146602,6610,html-keyboard-response,1,2.1.0,2089673,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,2,4000,110.0089111328125,10.169631958007812,0.2726849662333387,0.0252080101377142,4125,html-keyboard-response,3,2.1.0,2095838,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,3,1000,276.0089111328125,280.1696319580078,0.6841580362656877,0.6944714372987639,2979,html-keyboard-response,5,2.1.0,2100847,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,4,200,182.0089111328125,354.1696319580078,0.4511552134762853,0.8778991914095702,3361,html-keyboard-response,7,2.1.0,2106221,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,5,4000,198.0089111328125,41.16963195800781,0.4908152684191623,0.1020493665895384,4189,html-keyboard-response,9,2.1.0,2112439,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,6,200,123.0089111328125,320.1696319580078,0.3049087608744262,0.7936215746559565,4159,html-keyboard-response,11,2.1.0,2118612,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,7,200,131.0089111328125,299.1696319580078,0.3247387883458648,0.7415677525434303,3177,html-keyboard-response,13,2.1.0,2123822,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,8,1000,347.0089111328125,201.1696319580078,0.8601495300747045,0.4986499160183086,3686,html-keyboard-response,15,2.1.0,2129534,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,9,4000,311.0089111328125,53.16963195800781,0.7709144064532313,0.1317944077966962,3200,html-keyboard-response,17,2.1.0,2134761,P_20251215_074300,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Mūzika"",""Māksla"",""Videospēles"",""Lasīšana""]}",Sieviete,22,Nē,"['Mūzika', 'Māksla', 'Videospēles', 'Lasīšana']"
spatial_mapping,1,4000,318.0089111328125,85.16963195800781,0.78826568049074,0.2111145176824502,3700,html-keyboard-response,1,2.1.0,35698,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,2,4000,318.0089111328125,85.16963195800781,0.78826568049074,0.2111145176824502,3487,html-keyboard-response,3,2.1.0,41304,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,3,1000,207.0089111328125,238.1696319580078,0.5131240493245306,0.5903637930737118,4724,html-keyboard-response,5,2.1.0,48049,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,4,200,207.0089111328125,238.1696319580078,0.5131240493245306,0.5903637930737118,3475,html-keyboard-response,7,2.1.0,53543,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,5,200,207.0089111328125,238.1696319580078,0.5131240493245306,0.5903637930737118,3124,html-keyboard-response,9,2.1.0,58689,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,6,4000,318.0089111328125,85.16963195800781,0.78826568049074,0.2111145176824502,3117,html-keyboard-response,11,2.1.0,63818,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,7,1000,287.0089111328125,140.1696319580078,0.7114243240389158,0.34744595654859,3704,html-keyboard-response,13,2.1.0,69537,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,8,1000,311.0089111328125,156.1696319580078,0.7709144064532313,0.387106011491467,3277,html-keyboard-response,15,2.1.0,74942,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
